,ATLaS_ID,variable,VT_PBIF,VT_AIF,VT_Rebalanced,VT_PRED_SLOPE
1086,1015,ctx-rh-paracentral,4.55160412731698,4.24238260353684,0.151688970897717,4.580751448984295
1108,1015,ctx-rh-parsopercularis,4.83454883983979,4.50086164531513,0.146928139717966,4.865508067885446
1130,1015,ctx-rh-parsorbitalis,4.36951235031179,4.10659821550633,0.0051761032210014,4.397493602292708
1152,1015,ctx-rh-parstriangularis,4.57706130865305,4.30628757730931,0.0499346764603092,4.606371651671166
1174,1015,ctx-rh-pericalcarine,5.08311099628231,4.7446270057294,0.681900722662025,5.115661953512995
1196,1015,ctx-rh-postcentral,4.46339526508043,4.22702896210453,0.049244213982828,4.491977719503231
1218,1015,ctx-rh-posteriorcingulate,4.83364636870299,4.50843259926119,0.22588989731256,4.864599817551733
1240,1015,ctx-rh-precentral,4.40905901635988,4.10596276878571,0.103366846607012,4.4372935151882675
1262,1015,ctx-rh-precuneus,4.5788566966357,4.26975708258186,0.330560935000315,4.608178536864378
1284,1015,ctx-rh-rostralanteriorcingulate,4.93747314805717,4.5965151244994,0.156424240707331,4.96909147734166
1306,1015,ctx-rh-rostralmiddlefrontal,4.46709446350669,4.1627571104002,0.115430696168534,4.495700606660634
1328,1015,ctx-rh-superiorfrontal,4.49085419796547,4.18271455225036,0.0402574999791578,4.519612492449721
1350,1015,ctx-rh-superiorparietal,4.26073644355604,3.96757070967739,0.0809927733669449,4.288021122141036
1372,1015,ctx-rh-superiortemporal,4.51932620046405,4.2054303952382,0.0308942908628542,4.548266822451336
1394,1015,ctx-rh-supramarginal,4.46283382386682,4.22402555142365,0.0601026568429561,4.4914126829620855
1416,1015,ctx-rh-frontalpole,4.33689389957884,4.04811721051332,0.173264163137153,4.3646662712509245
1438,1015,ctx-rh-temporalpole,4.25535772381588,3.95964566191978,-0.194621235543883,4.282607958440012
1460,1015,ctx-rh-transversetemporal,5.28214318713667,4.92819519359069,0.386547188885225,5.315968696179577
1482,1015,ctx-rh-insula,5.01145360738044,4.66273248966905,0.07964031248093,5.043545688815748
1504,1015,Left-Cerebellum-Cortex,4.15592042734808,3.87399620266821,0.059903643212722,4.182533890674708
1526,1015,Left-Thalamus-Proper,5.30071963056154,4.94044138569161,0.17187713592774,5.334664098449898
1548,1015,Left-Caudate,3.44263035936881,3.20511471996521,-0.101848066255578,3.464676093501083
1570,1015,Left-Putamen,4.89859634147678,4.55824821567609,0.298860094001914,4.929965713524415
1592,1015,Left-Pallidum,5.34668812345955,4.95214424223969,-0.156328918233278,5.380926961950355
1614,1015,Left-Hippocampus,4.64804389064172,4.32286636177919,-0.0469239812245819,4.677808788162409
1636,1015,Left-Amygdala,4.36793572166395,4.11175768793928,-0.153448798842117,4.395906877313759
1658,1015,Left-Accumbens-area,4.50230852569143,4.20438670511465,0.134993887540411,4.531140170793479
1680,1015,Left-VentralDC,5.14091193989692,4.76734320864924,-0.181574243014914,5.173833039751851
1702,1015,Right-Cerebellum-Cortex,4.15012982314482,3.86701836798696,0.0697917063386204,4.176706204906655
1724,1015,Right-Thalamus-Proper,5.34816548418389,4.97947263375086,0.183384857620426,5.382413783319129
1746,1015,Right-Caudate,3.97459128811957,3.69888381078375,-0.0443005821234073,4.000043565499242
1768,1015,Right-Putamen,4.85379547204482,4.5196460633951,0.308871223014233,4.884877950655376
1790,1015,Right-Pallidum,5.59452754098812,5.19287797361022,-0.0313087726758776,5.630353480426741
1812,1015,Right-Hippocampus,4.63145143780552,4.30838564160635,-0.071780376016377,4.661110081454708
1834,1015,Right-Amygdala,4.99691058432875,4.64127563707075,-0.127036815086553,5.028909535922568
1856,1015,Right-Accumbens-area,4.94499693959387,4.61198391406426,0.0639796953488823,4.97666344933649
1878,1015,Right-VentralDC,5.08578538033153,4.7196673539351,-0.166165246123625,5.118353463641278
9,1020,ctx-lh-bankssts,5.873156516362668,6.424426087133403,0.1741326237669108,6.392942536673203
31,1020,ctx-lh-caudalanteriorcingulate,5.91839606070883,6.61825346380379,0.233890182890567,6.44218587057458
53,1020,ctx-lh-caudalmiddlefrontal,5.63391984683914,6.22439323534602,0.0061407395941633,6.132532946588553
75,1020,ctx-lh-cuneus,5.35780349138872,5.96654405466116,0.187501101221757,5.83197974510102
97,1020,ctx-lh-entorhinal,5.00901674082974,5.58120339918554,-0.153772869967247,5.452324674158442
119,1020,ctx-lh-fusiform,5.32851181102144,5.93449505146664,0.0104141538066616,5.800095692825398
141,1020,ctx-lh-inferiorparietal,5.29063177330901,5.92212471292308,-0.0410424303576111,5.7588631965164865
163,1020,ctx-lh-inferiortemporal,5.11593846037434,5.75151896584327,0.0062221817576988,5.568709178311628
185,1020,ctx-lh-isthmuscingulate,6.02516451763182,6.76494578277368,0.215864776710997,6.558403548059645
207,1020,ctx-lh-lateraloccipital,5.16971336458365,5.7482302958054,0.0036576363164662,5.627243268381839
229,1020,ctx-lh-lateralorbitofrontal,5.6699269248714,6.31733149775686,0.0745431890434352,6.1717267225644585
251,1020,ctx-lh-lingual,5.64056821792305,6.27587216976909,0.19081114356417,6.139769711722176
273,1020,ctx-lh-medialorbitofrontal,5.65031975882165,6.34318092086619,0.0964253225576954,6.150384283364372
295,1020,ctx-lh-middletemporal,5.37219287662728,5.93786096809143,-0.0030067656445627,5.8476426195215945
317,1020,ctx-lh-parahippocampal,4.80996001405304,5.37626263959916,-0.0627166534976137,5.235651031582028
339,1020,ctx-lh-paracentral,5.24100040277885,5.8101072198745,0.0999720826309882,5.704839351088279
361,1020,ctx-lh-parsopercularis,5.61594815465709,6.29913945031857,0.128491995679914,6.1129707239427695
383,1020,ctx-lh-parsorbitalis,4.88981730524652,5.44856984534195,0.0443434407755496,5.32257585170422
405,1020,ctx-lh-parstriangularis,5.77264586043059,6.48004261557767,0.0655505652217523,6.283536487999558
427,1020,ctx-lh-pericalcarine,5.79829602690115,6.45041664638903,0.20146931364482,6.31145674516375
449,1020,ctx-lh-postcentral,4.89467411768631,5.49271375063818,-0.0575027593808379,5.327862501694301
471,1020,ctx-lh-posteriorcingulate,5.64306790792108,6.31037040759832,0.249791809266293,6.14249062925134
493,1020,ctx-lh-precentral,5.12144053392169,5.69476052565492,0.0320728276189877,5.574698196299273
515,1020,ctx-lh-precuneus,5.46581206092482,6.08707798986823,0.1673706853732,5.949547287629274
537,1020,ctx-lh-rostralanteriorcingulate,5.6781351296662,6.40666014911216,0.0983784434877937,6.180661369791415
559,1020,ctx-lh-rostralmiddlefrontal,5.66670544209146,6.26113727899514,0.0392785277550984,6.168220132158147
581,1020,ctx-lh-superiorfrontal,5.43337460227753,6.09462237818034,0.0368593501532359,5.914239049445921
603,1020,ctx-lh-superiorparietal,4.65226081465086,5.20815018684601,-0.113122113076721,5.063995139720683
625,1020,ctx-lh-superiortemporal,5.3859129854898,6.04334123184858,0.0613034438691706,5.862576985277151
647,1020,ctx-lh-supramarginal,5.24463958587009,5.78819087203307,-0.0089994262993257,5.708800609113314
669,1020,ctx-lh-frontalpole,4.50646314889116,5.06140270016786,0.0263578319570987,4.90529409087479
691,1020,ctx-lh-temporalpole,5.01006621674606,5.63251399228679,-0.182046263588067,5.453467030778425
713,1020,ctx-lh-transversetemporal,6.27121325507266,7.04575528135499,0.429575804127911,6.826228087606302
735,1020,ctx-lh-insula,5.65850944653762,6.35729773848875,0.0885896063344602,6.159298774714233
757,1020,ctx-rh-bankssts,5.77810192870779,6.42281822130652,0.148552517360594,6.2894754291592445
779,1020,ctx-rh-caudalanteriorcingulate,5.88769312907649,6.62258238985308,0.305788955336874,6.408765668493107
801,1020,ctx-rh-caudalmiddlefrontal,5.83130130927291,6.54022365656653,0.100896647252919,6.347383060599323
823,1020,ctx-rh-cuneus,5.5341792357829,6.2091144182794,0.199031923635506,6.02396509329216
845,1020,ctx-rh-entorhinal,5.00561087195374,5.61611361525908,-0.146502166486124,5.448617379120238
867,1020,ctx-rh-fusiform,5.22256575796971,5.87106832963337,0.0428697757925782,5.684773203588127
889,1020,ctx-rh-inferiorparietal,5.14159599911363,5.76925276275161,-0.0200725657732791,5.596637460204978
911,1020,ctx-rh-inferiortemporal,5.2223812523343,5.84018065785443,0.0335654774570662,5.684572368837412
933,1020,ctx-rh-isthmuscingulate,6.08219469199843,6.76596939348006,0.313871702466877,6.620481006163551
955,1020,ctx-rh-lateraloccipital,5.35368173117794,6.00949523330251,0.0579370324767234,5.8274932009225955
977,1020,ctx-rh-lateralorbitofrontal,5.84468710052355,6.46849987147799,0.0436249079864772,6.361953520970135
999,1020,ctx-rh-lingual,5.68377342358838,6.37687277681826,0.227838177724655,6.186798663927703
1021,1020,ctx-rh-medialorbitofrontal,5.69445381518173,6.40061409153219,0.149337495666694,6.198424291396548
1043,1020,ctx-rh-middletemporal,5.6515736089358,6.28382037311735,0.112910467761559,6.151749101704737
1065,1020,ctx-rh-parahippocampal,5.01172867527095,5.63212298273503,-0.0187395626894405,5.45527662018569
1087,1020,ctx-rh-paracentral,5.06534363068229,5.69236299955835,0.10380377946946,5.513636605671531
1109,1020,ctx-rh-parsopercularis,6.06908024000164,6.74979790021896,0.244300619334382,6.606205899109643
1131,1020,ctx-rh-parsorbitalis,5.21298259423845,5.83373495328161,0.0972750715851312,5.674341910827105
1153,1020,ctx-rh-parstriangularis,5.85085436073346,6.5115909923385,0.149156613334043,6.368666595961551
1175,1020,ctx-rh-pericalcarine,6.29332730861111,7.03332340883278,0.429537901892191,6.850299278818447
1197,1020,ctx-rh-postcentral,5.04871341071216,5.61097601375895,-0.0018679142359794,5.495534578193618
1219,1020,ctx-rh-posteriorcingulate,5.84474943404048,6.58530225741749,0.32347441796059,6.362021371127156
1241,1020,ctx-rh-precentral,5.38781034174811,6.04734877430222,0.0745270637944266,5.864642261333932
1263,1020,ctx-rh-precuneus,5.7006020245199,6.3962612466761,0.201623486217815,6.205116629476225
1285,1020,ctx-rh-rostralanteriorcingulate,5.96118404356338,6.68686478041284,0.111280332107387,6.488760674921647
1307,1020,ctx-rh-rostralmiddlefrontal,5.65248170336237,6.34199664962071,0.103166517489399,6.152737564292233
1329,1020,ctx-rh-superiorfrontal,5.55141430116718,6.22798856504252,0.0689306677665731,6.0427254962050645
1351,1020,ctx-rh-superiorparietal,4.68721943703598,5.17815964415374,-0.10325203465508,5.102047669641636
1373,1020,ctx-rh-superiortemporal,5.74301333339885,6.34644501939821,0.125721775604359,6.251281423452488
1395,1020,ctx-rh-supramarginal,5.32828468557805,5.98074010815712,0.0569270652603606,5.7998484663290215
1417,1020,ctx-rh-frontalpole,4.50820793154899,5.07656397987836,0.0275038346398677,4.90719329026432
1439,1020,ctx-rh-temporalpole,4.72993723673536,5.32637652363584,-0.20897377786637,5.148546079484864
1461,1020,ctx-rh-transversetemporal,6.2083658947636,6.95805150700626,0.43356892043786,6.757818611046626
1483,1020,ctx-rh-insula,5.90966658597042,6.57596373318152,0.111938653062865,6.43268381997836
1505,1020,Left-Cerebellum-Cortex,5.47813707677681,6.10268684170268,0.151021481283559,5.962963091871139
1527,1020,Left-Thalamus-Proper,6.78183191507917,7.49371504084874,0.110317249455025,7.382037513505334
1549,1020,Left-Caudate,4.69818155997576,5.23561236111712,-0.264512412158871,5.113979962240806
1571,1020,Left-Putamen,5.683115515587,6.37819133581159,0.103055985003328,6.186082529761088
1593,1020,Left-Pallidum,5.98903356219493,6.71978392061952,-0.026821880354273,6.519074931282684
1615,1020,Left-Hippocampus,5.42858895129675,6.08871865716012,-0.0417682025175018,5.909029858845354
1637,1020,Left-Amygdala,5.73641551402607,6.41542795037475,-0.0640718676110379,6.244099683956865
1659,1020,Left-Accumbens-area,5.78500412472835,6.47030089700123,0.0589062981216364,6.2969884832407015
1681,1020,Left-VentralDC,6.25709283045306,7.0349135593122,-0.0078854310005506,6.8108579773538285
1703,1020,Right-Cerebellum-Cortex,5.48568688597516,6.165177467592,0.166892012046252,5.97118107418328
1725,1020,Right-Thalamus-Proper,6.68406009556762,7.49552823761632,0.187859381422199,7.275612693716872
1747,1020,Right-Caudate,4.71602347848839,5.2566701016455,-0.280810787593921,5.133400925989596
1769,1020,Right-Putamen,5.84611463563971,6.44891432611281,0.119818825238756,6.3635073957802595
1791,1020,Right-Pallidum,6.19482561847372,6.94948586306597,-0.0732151748412666,6.743079993403675
1813,1020,Right-Hippocampus,5.62331326391999,6.25641771505112,-0.0248744421846927,6.120987660008216
1835,1020,Right-Amygdala,5.80885935451074,6.47082399655513,-0.0625378058421409,6.3229549482536935
1857,1020,Right-Accumbens-area,5.61718407572506,6.10170847539727,0.0109505352766306,6.114316026480745
1879,1020,Right-VentralDC,6.0211800271407,6.77890235140159,0.0467464798304329,6.5540664222437925
10,1022,ctx-lh-bankssts,3.6493133245943836,3.586689319678431,0.0787860478875953,3.7750227954075872
32,1022,ctx-lh-caudalanteriorcingulate,3.35511454585194,3.28900210953136,0.0189295824379552,3.4706896243836276
54,1022,ctx-lh-caudalmiddlefrontal,3.52319008749742,3.47378206276442,0.0354861719822714,3.644554936738709
76,1022,ctx-lh-cuneus,3.68686209624199,3.55814111836828,0.0896744281094497,3.813865025794868
98,1022,ctx-lh-entorhinal,3.0311941591342,2.93515347060317,-0.107381599532387,3.1356110123292287
120,1022,ctx-lh-fusiform,3.31418432860939,3.26544860114252,-0.0203408186614716,3.428349466285861
142,1022,ctx-lh-inferiorparietal,3.6616196682083,3.56159639714059,0.0480188467357594,3.787753060950302
164,1022,ctx-lh-inferiortemporal,3.31709358548194,3.22378806555887,-0.0407945588650895,3.431358939585278
186,1022,ctx-lh-isthmuscingulate,3.5112356760338,3.49635718189175,0.0304907198642159,3.632188726504935
208,1022,ctx-lh-lateraloccipital,3.71626885206578,3.61448145783047,0.0483465558825773,3.844284768825875
230,1022,ctx-lh-lateralorbitofrontal,3.68979393778932,3.63465381128353,0.0834366808290512,3.816897861753102
252,1022,ctx-lh-lingual,3.52895311521911,3.4308205541125,0.006336554851291,3.650516485963141
274,1022,ctx-lh-medialorbitofrontal,3.38432378836983,3.32638135085455,0.003273865545494,3.500905050282657
296,1022,ctx-lh-middletemporal,3.52457016398626,3.42324395651839,0.0176001318009957,3.645982553317879
318,1022,ctx-lh-parahippocampal,3.12476230139822,3.08241526000018,-0.0889816054233311,3.2324023367655528
340,1022,ctx-lh-paracentral,3.39560370264503,3.35915224731305,0.0322635479127982,3.5125735286323083
362,1022,ctx-lh-parsopercularis,3.44356589798094,3.38828602785873,0.0339906375483494,3.562187898407196
384,1022,ctx-lh-parsorbitalis,3.66840412766811,3.57393326924766,0.0416214014477894,3.7947712276126966
406,1022,ctx-lh-parstriangularis,3.69320256631509,3.64978293847266,0.0828052018639374,3.820423908776562
428,1022,ctx-lh-pericalcarine,3.88233498664672,3.78158991930904,0.170651416488083,4.016071455204182
450,1022,ctx-lh-postcentral,3.26065447326223,3.2215321001105,-0.039253878533105,3.372975644912806
472,1022,ctx-lh-posteriorcingulate,3.6034072008803,3.49633704021559,0.0436410546589001,3.7275353236409012
494,1022,ctx-lh-precentral,3.3647769121729,3.3142512570333,0.0077647576527264,3.4806848344066683
516,1022,ctx-lh-precuneus,3.59279650348598,3.53569990194827,0.0540123695909738,3.7165591149748005
538,1022,ctx-lh-rostralanteriorcingulate,3.36785875552032,3.35010789521958,0.0163082714981084,3.483872839341728
560,1022,ctx-lh-rostralmiddlefrontal,3.41486779465817,3.3675007939762,0.0034540211604714,3.5325012191357033
582,1022,ctx-lh-superiorfrontal,3.2368615211671,3.14418696252494,-0.056896543979704,3.348363086729921
604,1022,ctx-lh-superiorparietal,3.39082369176647,3.29707166164397,-0.0294406434864234,3.5076288586563846
626,1022,ctx-lh-superiortemporal,3.2583615553626,3.20955125415911,-0.0343395158743733,3.370603741880867
648,1022,ctx-lh-supramarginal,3.44288709164588,3.34483680136088,-0.004256378538368,3.5614857089373997
670,1022,ctx-lh-frontalpole,2.85710952858859,2.89835705989045,-0.146821312614452,2.955529613395683
692,1022,ctx-lh-temporalpole,3.19682772094242,3.20629343102988,-0.0701644904576781,3.3069502249138534
714,1022,ctx-lh-transversetemporal,3.80824967863203,3.70192250676778,0.162111893073872,3.939434098615643
736,1022,ctx-lh-insula,3.47038864587116,3.40520583895802,0.0413187240805559,3.5899346210683167
758,1022,ctx-rh-bankssts,3.72338700441697,3.76272453241899,0.0930388609939268,3.8516481232426716
780,1022,ctx-rh-caudalanteriorcingulate,3.48937637834476,3.38732139588462,0.0302347435918386,3.609576432155861
802,1022,ctx-rh-caudalmiddlefrontal,3.47843746596887,3.36034716849895,0.0368919747797658,3.5982607023450917
824,1022,ctx-rh-cuneus,3.63446302345057,3.53644549329075,0.0929286116902521,3.7596609395321963
846,1022,ctx-rh-entorhinal,3.33406982636099,3.25604583351075,-3.36673132637077e-05,3.448919968359333
868,1022,ctx-rh-fusiform,3.40811693070181,3.34353105748186,0.0183519899202489,3.525517805255563
890,1022,ctx-rh-inferiorparietal,3.59783505494511,3.55620327443468,0.0482149492813595,3.7217712315902363
912,1022,ctx-rh-inferiortemporal,3.45011304158016,3.39990479077652,0.0236528074702862,3.568960574287147
934,1022,ctx-rh-isthmuscingulate,3.67599976379105,3.56474431843931,0.0363280446684811,3.802628513890768
956,1022,ctx-rh-lateraloccipital,3.81641219487388,3.71142188817963,0.0793526944712291,3.947877792576696
978,1022,ctx-rh-lateralorbitofrontal,3.78130632290876,3.72364998299023,0.114205525673077,3.911562613491404
1000,1022,ctx-rh-lingual,3.43780131025999,3.41690021055601,0.0266638756729651,3.5562247354455367
1022,1022,ctx-rh-medialorbitofrontal,3.48852512553549,3.37017281856596,0.0309643414603364,3.6086958558737448
1044,1022,ctx-rh-middletemporal,3.48085686338321,3.43504323829768,0.0250249404396732,3.600763441786161
1066,1022,ctx-rh-parahippocampal,3.25342172173494,3.20441744874927,-0.0601346522198881,3.3654937436726398
1088,1022,ctx-rh-paracentral,3.45226051303381,3.39652857993417,0.0323062141138248,3.5711820206166194
1110,1022,ctx-rh-parsopercularis,3.37131967403022,3.30580097560283,0.016630308273397,3.4874529776049648
1132,1022,ctx-rh-parsorbitalis,3.46452710683894,3.50403595302676,0.0351163358018212,3.583871167071732
1154,1022,ctx-rh-parstriangularis,3.57527056215536,3.52153092797103,0.0619650133244796,3.6984294499805186
1176,1022,ctx-rh-pericalcarine,3.96579483717312,3.92085330646906,0.191820396264421,4.102406283215556
